Dept_name,metric_code,Store_id,Subdept,metric_date,metric_value
Bakery,WASTE_LBS,4,20A,2024-12-12,12.65
Bakery,SYSTEM_ON,4,10A,2024-12-12,1.0
Dairy,REVENUE_USD,4,30C,2024-12-12,4054.23
Grocery,UNITS_SOLD,4,30C,2024-12-12,441.74
Meat,CUST_COUNT,4,4A,2024-12-12,757.31
Produce,UNITS_SOLD,4,15B,2024-12-12,646.79
Grocery,WASTE_LBS,4,10A,2024-12-12,25.69
Bakery,SYSTEM_ON,4,30C,2024-12-12,1.0
Meat,WASTE_LBS,4,4A,2024-12-12,22.04
Seafood,CUST_COUNT,4,15B,2024-12-12,1013.31
Grocery,CUST_COUNT,4,10A,2024-12-12,1072.26
Bakery,REVENUE_USD,4,15B,2024-12-12,5779.13
Produce,REVENUE_USD,5,20A,2024-12-12,4989.26
Bakery,CUST_COUNT,5,15B,2024-12-12,1271.31
Bakery,WASTE_LBS,5,10A,2024-12-12,50.58
Deli,CUST_COUNT,5,30C,2024-12-12,1247.05
Grocery,UNITS_SOLD,5,30C,2024-12-12,514.83
Bakery,WASTE_LBS,5,20A,2024-12-12,34.51
Bakery,REVENUE_USD,5,30C,2024-12-12,6323.76
Deli,WASTE_LBS,5,4A,2024-12-12,24.29
Produce,SYSTEM_ON,5,20A,2024-12-12,1.0
Deli,CUST_COUNT,5,15B,2024-12-12,857.33
Dairy,UNITS_SOLD,5,15B,2024-12-12,490.53
Dairy,WASTE_LBS,5,4A,2024-12-12,45.07
Produce,SYSTEM_ON,5,15B,2024-12-12,1.0
Deli,UNITS_SOLD,6,4A,2024-12-12,566.69
Grocery,SYSTEM_ON,6,30C,2024-12-12,1.0
Seafood,SYSTEM_ON,6,10A,2024-12-12,1.0
Seafood,SYSTEM_ON,6,30C,2024-12-12,1.0
Deli,UNITS_SOLD,6,15B,2024-12-12,369.86
Deli,CUST_COUNT,6,20A,2024-12-12,1876.65
Deli,UNITS_SOLD,7,20A,2024-12-12,396.07
Bakery,SYSTEM_ON,7,4A,2024-12-12,1.0
Grocery,SYSTEM_ON,7,4A,2024-12-12,1.0
Deli,CUST_COUNT,7,15B,2024-12-12,1689.63
Meat,REVENUE_USD,7,15B,2024-12-12,4245.36
Deli,SYSTEM_ON,7,15B,2024-12-12,1.0
Meat,REVENUE_USD,7,10A,2024-12-12,3784.81
Dairy,SYSTEM_ON,7,30C,2024-12-12,1.0
Deli,REVENUE_USD,7,20A,2024-12-12,4269.6
Seafood,CUST_COUNT,7,4A,2024-12-12,874.49
Produce,SYSTEM_ON,7,10A,2024-12-12,1.0
Dairy,REVENUE_USD,7,4A,2024-12-12,4644.18
Bakery,WASTE_LBS,8,20A,2024-12-12,23.54
Meat,REVENUE_USD,8,4A,2024-12-12,5734.17
Grocery,CUST_COUNT,8,15B,2024-12-12,1365.01
Seafood,REVENUE_USD,8,30C,2024-12-12,5961.78
Bakery,REVENUE_USD,8,30C,2024-12-12,4903.32
Meat,REVENUE_USD,8,15B,2024-12-12,6650.24
Grocery,UNITS_SOLD,8,4A,2024-12-12,352.52
Grocery,WASTE_LBS,8,10A,2024-12-12,6.06
Dairy,SYSTEM_ON,8,10A,2024-12-12,1.0
Seafood,SYSTEM_ON,8,15B,2024-12-12,1.0
Dairy,REVENUE_USD,8,15B,2024-12-12,6205.13
Produce,CUST_COUNT,8,4A,2024-12-12,1046.73
Seafood,REVENUE_USD,9,4A,2024-12-12,3075.3
Deli,REVENUE_USD,9,30C,2024-12-12,4057.46
Deli,CUST_COUNT,9,4A,2024-12-12,896.64
Produce,REVENUE_USD,9,15B,2024-12-12,3536.14
Bakery,REVENUE_USD,9,20A,2024-12-12,4485.36
Dairy,WASTE_LBS,9,4A,2024-12-12,12.65
Seafood,WASTE_LBS,9,4A,2024-12-12,19.62
Produce,WASTE_LBS,9,4A,2024-12-12,29.23
Dairy,REVENUE_USD,9,20A,2024-12-12,5175.77
Dairy,SYSTEM_ON,9,30C,2024-12-12,1.0
Bakery,SYSTEM_ON,9,4A,2024-12-12,1.0
Bakery,WASTE_LBS,10,30C,2024-12-12,15.88
Dairy,WASTE_LBS,10,30C,2024-12-12,7.79
Deli,UNITS_SOLD,10,10A,2024-12-12,602.09
Bakery,SYSTEM_ON,10,30C,2024-12-12,1.0
Meat,SYSTEM_ON,10,20A,2024-12-12,1.0
Meat,UNITS_SOLD,10,20A,2024-12-12,425.51
Bakery,WASTE_LBS,10,15B,2024-12-12,4.53
Produce,UNITS_SOLD,10,10A,2024-12-12,476.19
Seafood,UNITS_SOLD,10,15B,2024-12-12,556.59
Meat,SYSTEM_ON,10,10A,2024-12-12,1.0
Seafood,CUST_COUNT,10,4A,2024-12-12,1266.79
Produce,WASTE_LBS,10,4A,2024-12-12,0.0
Grocery,CUST_COUNT,10,4A,2024-12-12,1656.46
Bakery,WASTE_LBS,10,10A,2024-12-12,29.15
Deli,REVENUE_USD,10,30C,2024-12-12,2965.35
Produce,SYSTEM_ON,10,20A,2024-12-12,1.0
Grocery,SYSTEM_ON,10,4A,2024-12-12,1.0
Seafood,REVENUE_USD,1,30C,2024-12-13,3846.25
Meat,UNITS_SOLD,1,15B,2024-12-13,453.17
Meat,WASTE_LBS,1,10A,2024-12-13,17.05
Deli,WASTE_LBS,1,15B,2024-12-13,28.67
Meat,WASTE_LBS,1,15B,2024-12-13,13.02
Produce,SYSTEM_ON,1,10A,2024-12-13,1.0
Bakery,REVENUE_USD,1,10A,2024-12-13,6685.11
Meat,REVENUE_USD,1,15B,2024-12-13,5235.53
Produce,SYSTEM_ON,1,15B,2024-12-13,1.0
Dairy,UNITS_SOLD,1,30C,2024-12-13,573.69
Seafood,REVENUE_USD,1,4A,2024-12-13,6513.1
Dairy,UNITS_SOLD,1,20A,2024-12-13,308.11
Deli,WASTE_LBS,1,15B,2024-12-13,8.35
Meat,CUST_COUNT,2,30C,2024-12-13,1527.3
Produce,REVENUE_USD,2,15B,2024-12-13,5581.66
Grocery,SYSTEM_ON,2,30C,2024-12-13,1.0
Seafood,SYSTEM_ON,2,15B,2024-12-13,1.0
Produce,CUST_COUNT,2,30C,2024-12-13,912.7
Meat,SYSTEM_ON,2,20A,2024-12-13,1.0
Grocery,UNITS_SOLD,2,30C,2024-12-13,537.57
Deli,SYSTEM_ON,2,4A,2024-12-13,1.0
Meat,WASTE_LBS,2,4A,2024-12-13,21.51
Seafood,CUST_COUNT,2,4A,2024-12-13,811.92
Grocery,WASTE_LBS,2,10A,2024-12-13,8.54
Seafood,CUST_COUNT,2,10A,2024-12-13,1531.76
Deli,REVENUE_USD,2,20A,2024-12-13,5739.54
Dairy,UNITS_SOLD,2,20A,2024-12-13,575.06
Deli,UNITS_SOLD,2,20A,2024-12-13,316.89
Grocery,REVENUE_USD,3,15B,2024-12-13,4620.38
Deli,SYSTEM_ON,3,15B,2024-12-13,1.0
Bakery,UNITS_SOLD,3,20A,2024-12-13,481.77
Bakery,CUST_COUNT,3,30C,2024-12-13,1730.37
Produce,REVENUE_USD,3,10A,2024-12-13,6474.35
Dairy,CUST_COUNT,3,4A,2024-12-13,1035.36
Deli,CUST_COUNT,3,30C,2024-12-13,1159.39
Seafood,REVENUE_USD,3,4A,2024-12-13,4695.51
Grocery,WASTE_LBS,3,4A,2024-12-13,22.79
Bakery,WASTE_LBS,3,15B,2024-12-13,0.0
Dairy,CUST_COUNT,3,4A,2024-12-13,907.52
Grocery,UNITS_SOLD,3,4A,2024-12-13,535.13
Produce,REVENUE_USD,3,15B,2024-12-13,2602.29
Seafood,UNITS_SOLD,4,15B,2024-12-13,483.79
Produce,SYSTEM_ON,4,15B,2024-12-13,1.0
Meat,WASTE_LBS,4,20A,2024-12-13,36.94
Dairy,REVENUE_USD,4,15B,2024-12-13,6352.91
Seafood,WASTE_LBS,4,20A,2024-12-13,32.53
Meat,WASTE_LBS,4,10A,2024-12-13,30.44
Seafood,CUST_COUNT,4,4A,2024-12-13,1376.65
Produce,UNITS_SOLD,4,20A,2024-12-13,351.11
Meat,UNITS_SOLD,4,30C,2024-12-13,610.08
Bakery,REVENUE_USD,4,15B,2024-12-13,4218.23
Grocery,UNITS_SOLD,4,10A,2024-12-13,467.45
Deli,REVENUE_USD,5,20A,2024-12-13,4296.01
Dairy,SYSTEM_ON,5,10A,2024-12-13,1.0
Grocery,WASTE_LBS,5,20A,2024-12-13,20.04
Deli,CUST_COUNT,5,10A,2024-12-13,1367.78
Grocery,SYSTEM_ON,5,4A,2024-12-13,1.0
Dairy,UNITS_SOLD,5,30C,2024-12-13,478.94
Meat,REVENUE_USD,5,20A,2024-12-13,4390.32
Seafood,SYSTEM_ON,5,10A,2024-12-13,1.0
Meat,CUST_COUNT,5,20A,2024-12-13,1135.25
Meat,UNITS_SOLD,5,20A,2024-12-13,479.3
Bakery,REVENUE_USD,5,15B,2024-12-13,5658.95
Grocery,UNITS_SOLD,5,20A,2024-12-13,507.76
Deli,SYSTEM_ON,6,20A,2024-12-13,1.0
Dairy,UNITS_SOLD,6,30C,2024-12-13,289.83
Bakery,UNITS_SOLD,6,20A,2024-12-13,381.1
Dairy,REVENUE_USD,6,10A,2024-12-13,5334.94
Grocery,UNITS_SOLD,6,4A,2024-12-13,390.96
Deli,CUST_COUNT,6,10A,2024-12-13,925.22
Meat,CUST_COUNT,6,30C,2024-12-13,1568.05
Deli,REVENUE_USD,6,4A,2024-12-13,2909.96
Dairy,WASTE_LBS,6,20A,2024-12-13,9.37
Bakery,WASTE_LBS,6,30C,2024-12-13,15.55
Produce,UNITS_SOLD,6,4A,2024-12-13,475.35
Deli,SYSTEM_ON,6,20A,2024-12-13,1.0
Produce,WASTE_LBS,6,20A,2024-12-13,29.54
Meat,CUST_COUNT,6,20A,2024-12-13,1458.05
Meat,WASTE_LBS,6,10A,2024-12-13,0.0
Bakery,SYSTEM_ON,7,15B,2024-12-13,1.0
Deli,UNITS_SOLD,7,20A,2024-12-13,529.22
Seafood,UNITS_SOLD,7,30C,2024-12-13,329.19
Bakery,SYSTEM_ON,7,4A,2024-12-13,1.0
Seafood,REVENUE_USD,7,15B,2024-12-13,5083.11
Bakery,WASTE_LBS,7,30C,2024-12-13,41.67
Dairy,REVENUE_USD,7,10A,2024-12-13,4348.88
Bakery,SYSTEM_ON,7,15B,2024-12-13,1.0
Dairy,REVENUE_USD,7,20A,2024-12-13,5731.7
Dairy,UNITS_SOLD,7,15B,2024-12-13,346.48
Bakery,UNITS_SOLD,7,20A,2024-12-13,599.74
Meat,WASTE_LBS,7,4A,2024-12-13,0.0
Bakery,UNITS_SOLD,7,15B,2024-12-13,362.72
Produce,WASTE_LBS,7,30C,2024-12-13,0.0
Grocery,CUST_COUNT,7,10A,2024-12-13,1031.97
Bakery,SYSTEM_ON,7,20A,2024-12-13,1.0
Deli,WASTE_LBS,7,4A,2024-12-13,34.47
Dairy,CUST_COUNT,7,10A,2024-12-13,1250.97
Bakery,WASTE_LBS,7,10A,2024-12-13,9.57
Meat,SYSTEM_ON,8,30C,2024-12-13,1.0
Seafood,REVENUE_USD,8,20A,2024-12-13,5255.5
Bakery,SYSTEM_ON,8,20A,2024-12-13,1.0
Dairy,WASTE_LBS,8,15B,2024-12-13,16.15
Grocery,CUST_COUNT,8,15B,2024-12-13,1593.48
Produce,CUST_COUNT,8,15B,2024-12-13,1037.34
Produce,REVENUE_USD,8,4A,2024-12-13,5066.91
Grocery,SYSTEM_ON,8,15B,2024-12-13,1.0
Dairy,UNITS_SOLD,8,15B,2024-12-13,431.99
Seafood,UNITS_SOLD,8,15B,2024-12-13,349.55
Meat,UNITS_SOLD,8,10A,2024-12-13,679.75
Meat,CUST_COUNT,9,10A,2024-12-13,917.81
Dairy,UNITS_SOLD,9,30C,2024-12-13,528.53
Bakery,UNITS_SOLD,9,30C,2024-12-13,352.64
Dairy,CUST_COUNT,9,4A,2024-12-13,826.3
Seafood,UNITS_SOLD,9,4A,2024-12-13,416.09
Deli,WASTE_LBS,9,15B,2024-12-13,24.84
Bakery,CUST_COUNT,9,10A,2024-12-13,1390.98
Dairy,UNITS_SOLD,9,20A,2024-12-13,562.6
Seafood,REVENUE_USD,9,15B,2024-12-13,5001.67
Bakery,CUST_COUNT,9,30C,2024-12-13,957.07
Seafood,WASTE_LBS,9,4A,2024-12-13,17.58
Bakery,CUST_COUNT,9,30C,2024-12-13,831.26
Bakery,UNITS_SOLD,9,15B,2024-12-13,530.42
Meat,UNITS_SOLD,9,10A,2024-12-13,278.19
Produce,UNITS_SOLD,9,4A,2024-12-13,515.11
Bakery,SYSTEM_ON,9,30C,2024-12-13,1.0
Produce,UNITS_SOLD,9,10A,2024-12-13,506.43
Seafood,UNITS_SOLD,9,15B,2024-12-13,508.86
Produce,SYSTEM_ON,9,30C,2024-12-13,1.0
Produce,REVENUE_USD,10,20A,2024-12-13,5460.64
Bakery,REVENUE_USD,10,15B,2024-12-13,5757.35
Dairy,WASTE_LBS,10,15B,2024-12-13,0.0
Bakery,WASTE_LBS,10,30C,2024-12-13,0.0
Dairy,CUST_COUNT,10,10A,2024-12-13,913.64
Dairy,WASTE_LBS,10,20A,2024-12-13,32.29
Deli,WASTE_LBS,10,4A,2024-12-13,42.95
Bakery,WASTE_LBS,10,15B,2024-12-13,23.56
Produce,WASTE_LBS,10,30C,2024-12-13,2.5
Meat,UNITS_SOLD,10,4A,2024-12-13,395.14
Bakery,REVENUE_USD,10,4A,2024-12-13,6101.19
Deli,UNITS_SOLD,10,10A,2024-12-13,330.19
Bakery,REVENUE_USD,10,4A,2024-12-13,3752.99
Meat,CUST_COUNT,1,10A,2024-12-14,1117.15
Seafood,WASTE_LBS,1,15B,2024-12-14,26.34
Grocery,SYSTEM_ON,1,30C,2024-12-14,1.0
Bakery,CUST_COUNT,1,20A,2024-12-14,1576.21
Dairy,SYSTEM_ON,1,4A,2024-12-14,1.0
Grocery,SYSTEM_ON,1,20A,2024-12-14,1.0
Meat,CUST_COUNT,1,4A,2024-12-14,419.49
Seafood,WASTE_LBS,1,15B,2024-12-14,25.38
Bakery,UNITS_SOLD,1,20A,2024-12-14,420.93
Seafood,SYSTEM_ON,2,20A,2024-12-14,1.0
Produce,SYSTEM_ON,2,15B,2024-12-14,1.0
Bakery,CUST_COUNT,2,20A,2024-12-14,1704.32
Meat,SYSTEM_ON,2,30C,2024-12-14,1.0
Dairy,CUST_COUNT,2,20A,2024-12-14,1020.97
Dairy,SYSTEM_ON,2,20A,2024-12-14,1.0
Seafood,SYSTEM_ON,2,10A,2024-12-14,1.0
Dairy,UNITS_SOLD,2,30C,2024-12-14,496.99
Bakery,WASTE_LBS,2,20A,2024-12-14,13.33
Grocery,REVENUE_USD,2,30C,2024-12-14,5126.41
Grocery,CUST_COUNT,2,30C,2024-12-14,1314.46
Deli,UNITS_SOLD,2,20A,2024-12-14,554.84
Deli,SYSTEM_ON,2,20A,2024-12-14,1.0
Bakery,SYSTEM_ON,2,20A,2024-12-14,1.0
Produce,REVENUE_USD,3,30C,2024-12-14,3583.31
Dairy,CUST_COUNT,3,30C,2024-12-14,991.04
Grocery,WASTE_LBS,3,15B,2024-12-14,2.3
Meat,SYSTEM_ON,3,4A,2024-12-14,1.0
Seafood,SYSTEM_ON,3,30C,2024-12-14,1.0
Dairy,UNITS_SOLD,3,4A,2024-12-14,580.68
Produce,SYSTEM_ON,3,20A,2024-12-14,1.0
Meat,UNITS_SOLD,3,10A,2024-12-14,571.49
Seafood,REVENUE_USD,3,15B,2024-12-14,4573.11
Grocery,SYSTEM_ON,3,4A,2024-12-14,1.0
Bakery,CUST_COUNT,3,10A,2024-12-14,931.41
Bakery,WASTE_LBS,3,15B,2024-12-14,21.78
Seafood,REVENUE_USD,3,30C,2024-12-14,6159.25
Seafood,UNITS_SOLD,3,4A,2024-12-14,466.06
Meat,WASTE_LBS,4,20A,2024-12-14,31.0
Dairy,CUST_COUNT,4,10A,2024-12-14,1309.03
Meat,SYSTEM_ON,4,15B,2024-12-14,1.0
Meat,SYSTEM_ON,4,10A,2024-12-14,1.0
Produce,REVENUE_USD,4,20A,2024-12-14,5453.97
Bakery,REVENUE_USD,4,20A,2024-12-14,5742.88
Deli,REVENUE_USD,4,15B,2024-12-14,2798.85
Meat,CUST_COUNT,4,30C,2024-12-14,1106.44
Produce,WASTE_LBS,4,15B,2024-12-14,0.0
Grocery,CUST_COUNT,4,4A,2024-12-14,939.06
Grocery,WASTE_LBS,4,30C,2024-12-14,27.92
Deli,SYSTEM_ON,4,4A,2024-12-14,1.0
Deli,SYSTEM_ON,4,4A,2024-12-14,1.0
Meat,UNITS_SOLD,5,15B,2024-12-14,464.63
Grocery,WASTE_LBS,5,30C,2024-12-14,23.43
Bakery,UNITS_SOLD,5,15B,2024-12-14,458.43
Produce,CUST_COUNT,5,4A,2024-12-14,989.96
Meat,WASTE_LBS,5,15B,2024-12-14,11.86
Dairy,WASTE_LBS,5,20A,2024-12-14,30.19
Produce,UNITS_SOLD,5,10A,2024-12-14,584.65
Meat,SYSTEM_ON,5,20A,2024-12-14,1.0
Bakery,WASTE_LBS,5,20A,2024-12-14,7.79
Meat,UNITS_SOLD,5,20A,2024-12-14,549.33
Deli,SYSTEM_ON,6,15B,2024-12-14,1.0
Bakery,UNITS_SOLD,6,30C,2024-12-14,441.43
Seafood,SYSTEM_ON,6,4A,2024-12-14,1.0
Seafood,REVENUE_USD,6,4A,2024-12-14,3226.7
Grocery,UNITS_SOLD,6,15B,2024-12-14,680.72
Bakery,UNITS_SOLD,6,20A,2024-12-14,673.53
Dairy,WASTE_LBS,6,10A,2024-12-14,27.09
Grocery,REVENUE_USD,6,30C,2024-12-14,3899.63
Grocery,UNITS_SOLD,6,4A,2024-12-14,616.08
Grocery,WASTE_LBS,7,4A,2024-12-14,5.5
Bakery,CUST_COUNT,7,10A,2024-12-14,1574.49
Deli,SYSTEM_ON,7,20A,2024-12-14,1.0
Deli,REVENUE_USD,7,4A,2024-12-14,5756.6
Grocery,WASTE_LBS,7,15B,2024-12-14,28.81
Deli,CUST_COUNT,7,30C,2024-12-14,1667.67
Produce,REVENUE_USD,7,4A,2024-12-14,4966.5
Seafood,WASTE_LBS,7,30C,2024-12-14,24.03
Deli,REVENUE_USD,7,4A,2024-12-14,4281.25
Grocery,WASTE_LBS,7,20A,2024-12-14,21.27
Seafood,CUST_COUNT,7,15B,2024-12-14,1199.57
Seafood,WASTE_LBS,7,10A,2024-12-14,8.14
Bakery,WASTE_LBS,7,20A,2024-12-14,37.58
Dairy,UNITS_SOLD,7,4A,2024-12-14,399.1
Deli,CUST_COUNT,7,4A,2024-12-14,1653.04
Seafood,WASTE_LBS,7,10A,2024-12-14,28.95
Meat,CUST_COUNT,7,4A,2024-12-14,531.77
Deli,REVENUE_USD,8,20A,2024-12-14,5164.57
Deli,SYSTEM_ON,8,4A,2024-12-14,1.0
Produce,SYSTEM_ON,8,20A,2024-12-14,1.0
Produce,CUST_COUNT,8,4A,2024-12-14,734.98
Produce,UNITS_SOLD,8,20A,2024-12-14,518.38
Produce,WASTE_LBS,8,15B,2024-12-14,8.31
Seafood,CUST_COUNT,8,4A,2024-12-14,1881.73
Deli,REVENUE_USD,8,30C,2024-12-14,5023.28
Meat,REVENUE_USD,8,10A,2024-12-14,6142.74
Bakery,REVENUE_USD,8,20A,2024-12-14,7639.41
Dairy,SYSTEM_ON,8,30C,2024-12-14,1.0
Produce,REVENUE_USD,8,20A,2024-12-14,6081.18
Bakery,UNITS_SOLD,8,15B,2024-12-14,385.63
Deli,UNITS_SOLD,8,15B,2024-12-14,651.43
Produce,WASTE_LBS,8,30C,2024-12-14,49.8
Deli,WASTE_LBS,8,30C,2024-12-14,15.67
Deli,WASTE_LBS,8,20A,2024-12-14,45.03
Deli,REVENUE_USD,9,4A,2024-12-14,5343.66
Bakery,SYSTEM_ON,9,20A,2024-12-14,1.0
Produce,WASTE_LBS,9,20A,2024-12-14,0.0
Deli,CUST_COUNT,9,10A,2024-12-14,1186.74
Bakery,SYSTEM_ON,9,4A,2024-12-14,1.0
Dairy,REVENUE_USD,9,4A,2024-12-14,3716.9
Produce,UNITS_SOLD,9,15B,2024-12-14,609.75
Bakery,REVENUE_USD,9,20A,2024-12-14,6658.79
Produce,REVENUE_USD,9,20A,2024-12-14,3673.31
Produce,SYSTEM_ON,9,15B,2024-12-14,1.0
Seafood,WASTE_LBS,9,10A,2024-12-14,34.38
Produce,WASTE_LBS,9,20A,2024-12-14,42.12
Seafood,CUST_COUNT,9,15B,2024-12-14,724.76
Dairy,UNITS_SOLD,9,30C,2024-12-14,396.32
Deli,UNITS_SOLD,9,15B,2024-12-14,602.97
Seafood,WASTE_LBS,9,20A,2024-12-14,40.99
Seafood,CUST_COUNT,10,20A,2024-12-14,1222.56
Meat,CUST_COUNT,10,10A,2024-12-14,953.16
Meat,CUST_COUNT,10,4A,2024-12-14,1344.27
Seafood,CUST_COUNT,10,20A,2024-12-14,1487.54
Seafood,WASTE_LBS,10,15B,2024-12-14,9.08
Grocery,REVENUE_USD,10,15B,2024-12-14,7270.07
Meat,SYSTEM_ON,10,10A,2024-12-14,1.0
Meat,CUST_COUNT,10,4A,2024-12-14,1303.71
Dairy,REVENUE_USD,10,4A,2024-12-14,4533.46
Seafood,REVENUE_USD,10,30C,2024-12-14,1820.94
Produce,WASTE_LBS,10,15B,2024-12-14,15.03
Produce,CUST_COUNT,10,20A,2024-12-14,1323.94
Produce,WASTE_LBS,10,20A,2024-12-14,22.36
Meat,SYSTEM_ON,10,20A,2024-12-14,1.0
Seafood,WASTE_LBS,10,20A,2024-12-14,9.91
Deli,WASTE_LBS,10,10A,2024-12-14,29.15
Deli,CUST_COUNT,1,30C,2024-12-15,1526.56
Meat,UNITS_SOLD,1,4A,2024-12-15,645.01
Grocery,WASTE_LBS,1,20A,2024-12-15,25.72
Dairy,SYSTEM_ON,1,30C,2024-12-15,1.0
Deli,CUST_COUNT,1,10A,2024-12-15,2084.53
Grocery,REVENUE_USD,1,15B,2024-12-15,6091.96
Grocery,REVENUE_USD,1,10A,2024-12-15,2529.1
Produce,CUST_COUNT,1,4A,2024-12-15,1333.44
Seafood,WASTE_LBS,1,4A,2024-12-15,18.88
Produce,SYSTEM_ON,1,4A,2024-12-15,1.0
Bakery,SYSTEM_ON,1,30C,2024-12-15,1.0
Dairy,WASTE_LBS,1,20A,2024-12-15,28.44
Dairy,REVENUE_USD,1,4A,2024-12-15,6857.26
Produce,CUST_COUNT,1,20A,2024-12-15,956.39
Grocery,WASTE_LBS,2,10A,2024-12-15,25.95
Seafood,WASTE_LBS,2,4A,2024-12-15,27.9
Seafood,CUST_COUNT,2,15B,2024-12-15,952.89
Deli,UNITS_SOLD,2,20A,2024-12-15,514.65
Meat,SYSTEM_ON,2,4A,2024-12-15,1.0
Grocery,WASTE_LBS,2,20A,2024-12-15,26.63
Bakery,UNITS_SOLD,2,10A,2024-12-15,522.5
Meat,SYSTEM_ON,2,20A,2024-12-15,1.0
Produce,SYSTEM_ON,2,15B,2024-12-15,1.0
Seafood,SYSTEM_ON,2,10A,2024-12-15,1.0
Meat,SYSTEM_ON,2,10A,2024-12-15,1.0
Bakery,REVENUE_USD,2,10A,2024-12-15,5081.03
Seafood,WASTE_LBS,2,30C,2024-12-15,37.24
Produce,WASTE_LBS,2,20A,2024-12-15,42.95
Produce,CUST_COUNT,2,15B,2024-12-15,1359.38
Dairy,UNITS_SOLD,2,10A,2024-12-15,465.99
Produce,WASTE_LBS,2,30C,2024-12-15,7.27
Bakery,UNITS_SOLD,2,30C,2024-12-15,587.13
Deli,SYSTEM_ON,2,10A,2024-12-15,1.0
Grocery,UNITS_SOLD,2,4A,2024-12-15,509.51
Dairy,REVENUE_USD,2,4A,2024-12-15,3729.48
Seafood,WASTE_LBS,2,20A,2024-12-15,0.0
Produce,WASTE_LBS,2,30C,2024-12-15,32.94
Produce,CUST_COUNT,2,20A,2024-12-15,1071.4
Seafood,UNITS_SOLD,2,10A,2024-12-15,370.1
Grocery,UNITS_SOLD,2,4A,2024-12-15,477.19
Meat,WASTE_LBS,3,30C,2024-12-15,24.36
Produce,CUST_COUNT,3,30C,2024-12-15,1318.4
Deli,REVENUE_USD,3,15B,2024-12-15,4084.35
Grocery,CUST_COUNT,3,20A,2024-12-15,1492.3
Grocery,UNITS_SOLD,3,20A,2024-12-15,590.23
Deli,CUST_COUNT,3,30C,2024-12-15,1581.14
Meat,SYSTEM_ON,3,10A,2024-12-15,1.0
Seafood,CUST_COUNT,3,20A,2024-12-15,1569.57
Dairy,SYSTEM_ON,3,30C,2024-12-15,1.0
Meat,SYSTEM_ON,3,4A,2024-12-15,1.0
Seafood,UNITS_SOLD,3,10A,2024-12-15,438.57
Dairy,SYSTEM_ON,3,15B,2024-12-15,1.0
Bakery,REVENUE_USD,3,30C,2024-12-15,5692.4
Meat,REVENUE_USD,3,15B,2024-12-15,5140.01
Bakery,WASTE_LBS,3,10A,2024-12-15,29.13
Bakery,CUST_COUNT,3,15B,2024-12-15,1041.83
Deli,REVENUE_USD,3,4A,2024-12-15,4537.92
Dairy,CUST_COUNT,4,10A,2024-12-15,1516.61
Seafood,SYSTEM_ON,4,15B,2024-12-15,1.0
Produce,REVENUE_USD,4,30C,2024-12-15,7446.56
Bakery,WASTE_LBS,4,20A,2024-12-15,0.0
Grocery,WASTE_LBS,4,4A,2024-12-15,1.91
Seafood,UNITS_SOLD,4,30C,2024-12-15,636.91
Bakery,SYSTEM_ON,4,4A,2024-12-15,1.0
Produce,CUST_COUNT,4,10A,2024-12-15,1629.07
Bakery,SYSTEM_ON,4,30C,2024-12-15,1.0
Deli,SYSTEM_ON,4,20A,2024-12-15,1.0
Dairy,UNITS_SOLD,4,10A,2024-12-15,433.24
Dairy,UNITS_SOLD,5,4A,2024-12-15,559.24
Deli,UNITS_SOLD,5,10A,2024-12-15,400.97
Produce,CUST_COUNT,5,20A,2024-12-15,1448.19
Meat,CUST_COUNT,5,30C,2024-12-15,1183.34
Produce,REVENUE_USD,5,4A,2024-12-15,6047.62
Dairy,WASTE_LBS,5,30C,2024-12-15,2.68
Bakery,UNITS_SOLD,5,15B,2024-12-15,591.56
Bakery,SYSTEM_ON,5,15B,2024-12-15,1.0
Dairy,SYSTEM_ON,5,4A,2024-12-15,1.0
Meat,UNITS_SOLD,5,10A,2024-12-15,431.94
Seafood,UNITS_SOLD,5,10A,2024-12-15,667.9
Grocery,CUST_COUNT,5,4A,2024-12-15,1518.64
Produce,CUST_COUNT,5,20A,2024-12-15,1469.92
Meat,WASTE_LBS,6,10A,2024-12-15,30.25
Dairy,SYSTEM_ON,6,20A,2024-12-15,1.0
Seafood,REVENUE_USD,6,15B,2024-12-15,4490.15
Meat,UNITS_SOLD,6,30C,2024-12-15,593.44
Produce,CUST_COUNT,6,10A,2024-12-15,1048.43
Meat,REVENUE_USD,6,20A,2024-12-15,5600.57
Bakery,SYSTEM_ON,6,30C,2024-12-15,1.0
Seafood,WASTE_LBS,6,10A,2024-12-15,34.86
Produce,WASTE_LBS,6,10A,2024-12-15,25.01
Seafood,UNITS_SOLD,6,4A,2024-12-15,253.31
Grocery,CUST_COUNT,6,10A,2024-12-15,1318.65
Deli,CUST_COUNT,6,30C,2024-12-15,1102.56
Produce,WASTE_LBS,6,10A,2024-12-15,16.17
Bakery,SYSTEM_ON,7,30C,2024-12-15,1.0
Seafood,REVENUE_USD,7,20A,2024-12-15,3936.62
Grocery,WASTE_LBS,7,15B,2024-12-15,10.84
Produce,REVENUE_USD,7,20A,2024-12-15,4726.34
Dairy,UNITS_SOLD,7,4A,2024-12-15,476.21
Produce,UNITS_SOLD,7,4A,2024-12-15,558.01
Grocery,SYSTEM_ON,7,10A,2024-12-15,1.0
Meat,WASTE_LBS,7,10A,2024-12-15,17.78
